FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,BHS,"Bahamas, The",WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,19436.67027175736,20474.95873875791,21506.88851532768,22609.98670486428,23847.33936040925,25190.17676003028,26247.41469194313,27456.041419389032,28399.347876699845,29577.698788072885,26850.481095457937,26447.246032369785,24845.62514090434,26095.460284574507,21241.911547564552,17705.6376270928,18223.017664253315,19468.73002915718,21771.92296244654,26925.19485606625,28144.298740785976,25106.20383831895,26342.71467994381,26834.80216021381,30124.8474060025,31044.3508536306,31064.503110244783,31454.35402294462,31635.78990272023,33175.10743865653,32081.5922810705,30215.94266397369,28531.914789439263,28088.08913327773,28467.38716194112,29225.803006027312,29982.07909412671,29915.34364305381,30882.96846858273,32649.696196036468,33560.918368922445,34021.88899327713,34544.07835616108,33700.21870102319,33580.9430752659,34306.21063467231,34717.18693936132,34724.934481255696,33464.76041550318,31652.931286348223,31731.695502860035,31561.164181433247,32659.18091773222,31432.393990811524,31732.941318029392,31795.736818339883,31208.69464380049,32060.05352318271,32642.437174861287,32207.96858174448,25660.291565516352,30134.31792781042,33314.24920384969,34166.45804125776,35158.55393824309
A,Annual,BIH,Bosnia and Herzegovina,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.2954519706195,1262.1134802773138,1243.2613016150697,1318.969328069639,1536.2532251466414,1786.2887572384705,2640.9460973574323,3480.2126908211008,3987.905601762233,4324.315056636253,4526.157088935905,4614.0253785317545,4836.083411612506,5034.496399804429,5401.463467525979,5672.922424132056,6028.947114542172,6461.337501345484,6926.784349965447,6835.995416251481,7018.770963029507,7218.063615406283,7298.56819122463,7592.657592002346,7779.435142611329,8221.856161403264,8599.729974319054,8993.484960110036,9452.624741659283,9846.10015803162,9682.900172124864,10572.924894303598,11157.724876607042,11450.7456500997,11811.941143770742
A,Annual,BLR,Belarus,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9771.808356605125,9650.09392144801,8704.540703876946,8025.258355061749,7094.68349748802,6377.4923926823785,6578.172052440581,7358.603240844441,8012.73631064134,8322.539039970925,8846.828728304614,9312.51625368991,9844.827363853035,10612.223569568436,11908.253932250347,13116.913980934434,14517.221505993282,15838.21027638228,17514.099623814058,17592.33610517526,18997.21306435476,20098.586024542143,20473.880846164047,20686.295318086613,21016.04769253952,20184.38988172276,19657.191015914137,20177.085882589883,20857.05196558116,21201.47854407661,21148.2151895047,21844.16435917684,20994.74527233265,21979.65243665002,22972.59865430397
A,Annual,BLZ,Belize,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,3118.9727874022647,3190.708945659604,3262.8368734511982,3332.1985532501217,3398.974410204424,3461.890833532362,3518.4484458695533,3579.651170105687,3728.084044528519,3808.010945442223,3901.968584349324,3988.122030861936,4329.675526965895,4497.580015026296,5038.121987752077,5130.991172432835,5024.733025792831,5241.3793519615565,5541.298234484151,5833.154724092661,6386.924211716369,6297.6355302246175,6135.773658127278,5859.997312808308,5835.895128839569,5759.60340911866,5886.460484381155,6373.950904060979,6844.3886288389085,7565.31012188245,8248.48696716118,9024.80752780154,9963.71404784719,10362.643790212516,10142.292450413615,9963.947370999187,9778.897817507488,9858.539591438794,9890.617436371143,10456.579664376832,11359.266442136388,11562.57171500006,11823.412458155768,12584.350595192964,12802.184859103088,12710.067886648245,12907.551115403052,12969.942586963864,12405.663012015337,12031.13104339537,11875.28298646349,11590.9660309565,11768.347018964518,12033.006758833464,12256.285770786104,12346.597143683017,12069.755007471793,11581.127646689996,11493.427593063074,11809.895057136711,10038.33045044676,11684.195615992068,12577.067188435018,12462.479263255706,13285.59289523152
A,Annual,BMU,Bermuda,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,37628.43927691433,38553.67008325024,39260.966500146926,38717.47600352889,42027.168648998064,43052.69143085902,48148.08971030618,53460.29585571757,53621.9367708912,54489.50327447082,57019.93950963088,58438.48759670767,59276.94504100146,59993.950553394025,60394.73786188178,62584.37149202883,68074.71913174215,71937.96217321181,72834.17925923153,74279.0804791001,79946.71350585956,81359.07815248995,76506.33897806461,77487.64585501215,77307.43741956534,75243.05415233946,79768.12952459339,82206.3810183951,84886.08799096986,84621.09130214078,84005.05755833145,80442.03573399558,79811.74516753129,81641.2353781284,81606.29793560159,84721.10674327184,86507.17068195877,89939.16446482876,92734.83401771136,95111.01367711538,103253.03980503656,110143.15547868816,108035.25152071063,111283.06511076204,113558.61881544242,115172.60608186762,121319.66769583349,125027.77336930648,122132.70142180094,114780.14630692992,111626.36327971754,107434.98658465788,101874.30474813814,101704.40746217009,98009.633395772,98870.88743224506,98244.32221153998,101585.8001195382,100745.23350723003,100619.55792659149,93349.2435773974,97248.45316173742,103384.96347433935,108554.12841200655,110945.91249458506
A,Annual,BOL,Bolivia,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,1646.8734559356385,1647.2850877715296,1703.6752064099662,1781.8746905554908,1813.660520915258,1862.5865845896,1953.482835541904,2031.881507170992,2156.7683460987428,2203.4178845924184,2267.265370010088,2329.123130568672,2458.840991981217,2542.1246446173272,2558.35365850502,2683.907509217935,2744.2173307085177,2814.946343169183,2807.510656829435,2747.985158188401,2650.0248906909305,2599.0162184497603,2442.725043070158,2294.061340595148,2241.055412179944,2157.358599697484,2058.111827599905,2064.796627158757,2080.3116025904733,2113.926865638293,2165.894582183637,2232.940587935452,2223.8718410580627,2273.2728739661666,2333.761748248617,2397.228305012168,2455.91527818916,2531.460718177255,2612.2451913141613,2577.99393981375,2597.654945908393,2597.210735020455,2617.61874666797,2643.929961218469,2708.3099646936257,2780.784517999298,2864.923723091565,2944.883842179815,3073.62326205494,3124.340415973004,3200.2136835866395,3312.5619762199544,3426.9799740523954,3602.7316456805306,3741.2272852296014,3863.889091900328,3969.0721572948887,4075.591275380937,4187.277483653634,4220.315607760724,3804.314591226914,3995.8717086524994,4092.0298275570553,4160.611104445801,4160.740736861991
A,Annual,BRA,Brazil,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,5940.096368355122,6259.21850692741,6476.157434767705,6325.819792490953,6354.3267606650725,6326.029274013282,6567.939054959604,6665.299416302156,7133.392146075852,7617.601703423853,8204.393582448438,8914.100201480464,9738.592761029971,10833.466744262942,11439.347092525028,11747.571323581638,12647.707266096322,12958.797505102537,13282.107511125643,13846.939428686255,14768.229220084231,13815.095796326126,13615.872286114618,12924.979643858676,13328.328703106035,14071.57928161183,14817.120255603788,15039.180243416418,14745.763354358964,14933.81058681806,14031.31982848366,13934.994339995314,13630.026793245072,14071.45946571864,14664.00022362728,15049.964965854992,15151.24653089277,15434.460350595697,15257.951258531475,15107.690909070889,15555.214018835102,15567.191614115078,15844.605675595663,15837.34364422702,16561.37848158137,16905.409377727046,17390.175514679086,18259.939953536505,19007.17618669618,18814.00176533781,20060.96180900708,20689.21065791041,20916.24018111573,21370.81927228729,21306.03073310892,20388.50834567279,19570.90322814432,19685.91534548918,19900.572260285386,20012.60667862204,19245.022055455906,20076.00894752264,20607.283448771643,21191.232066362714,21822.196570634464
A,Annual,BRB,Barbados,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,14620.822844350154,15593.822873879768,16856.64631364393,15843.456177688722,16469.93901065882,18167.081293101925,18695.48151600209,20508.586181172646,21800.31169552615,23354.401776153325,25581.11145106136,26605.392950839152,26891.40946740853,27179.654655352624,25868.551865242225,25336.838109447835,26413.50006122434,27355.51588659141,28698.181615076144,30998.081672586988,32320.84710732737,31613.069479434216,29965.735280728662,30009.58179608846,30976.86013134505,31206.88383228348,32697.73849640864,33458.74264742816,34566.57194187676,35762.96325063566,34516.81576628934,33069.53268073392,31079.91716199134,31235.192911078164,31791.0419692684,32379.45534824969,33635.56831526132,35215.428442940334,36522.29876998583,36633.21613457414,38328.65074428668,37370.37858435744,37418.95263261505,37998.80011739209,38315.77041354593,39622.621005857705,41826.19795408923,42493.448291114975,42539.02513255645,40197.04366288126,39145.64984395607,38733.23652218629,38500.48097408084,38011.69322745034,37949.66840070703,37541.98752643464,38131.61396004263,38102.506326493465,37582.7213753647,37761.25878801026,32020.63237935661,31888.16397126321,37551.97755722271,39086.795874419135,40553.27808204144
A,Annual,BRN,Brunei Darussalam,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,93390.40537320838,89609.72383420003,104649.24694538316,111191.65719529234,115181.17696849973,138818.49521464953,121510.622836151,91428.95069737938,90612.5001550526,88052.41351125031,83149.41501756961,78055.48284784648,71365.15918015674,70557.73850868511,67440.13641552717,63710.46150201884,63542.8860110544,63573.53816377592,59936.46517877623,58023.09411170412,57130.47562291906,56487.65658471952,55131.58985204139,57272.54357903689,52254.34832016454,53282.36205603032,53949.24007975272,53603.6382429138,54620.433251832845,55510.59234071436,54580.73143145439,53665.43824972835,54984.45261333176,52029.02071319455,49083.68243160222,47255.49835040915,47637.671385983806,48548.16811308149,48246.38125041732,46572.99475469842,44800.54085377013,44047.45708232358,42418.29887384087,42464.6754470206,41998.006041180415,43142.94092696349,43171.301106440704,42078.53259743758,41061.65870391528,41200.86812726534,42581.49033739316
A,Annual,BTN,Bhutan,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,28515.80376703398,28299.316653638754,27670.39536101928,27136.289957894147,27580.94332581505,25775.42264799798,27141.27044704061,28302.517189989507,29301.67442701515,29683.18752703697,30148.403982101223,33589.046642658024,33643.919897631706,35988.05005075881,36457.79582208128,36762.139021593175,39705.85166251058,49703.3106281541,50536.89880435344,52684.01877274201,56604.79672296096,55387.30259560108,60142.63916340991,63891.86565778396,67076.75749372855,72674.81318055655,76608.15220560366,79292.64216561033,82398.3601288997,86969.54490292304,87736.26544114813,92018.16979210668,99412.37746413008,104925.97406467052,108152.5597038786,113674.80724921243,118487.6097012667,135980.10258737684,140542.5560682508,149653.45784076958,165684.9660505792,177787.87076547448,184910.51125154927,186047.7047952978,194875.7901298389,205757.08138338523,221033.80512016857,223711.34761080952,229892.4049599939,241512.9867786576,215374.97513006392,223320.91865026657,233318.1386170564,243007.6304863394,
A,Annual,BWA,Botswana,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,4464.357701510176,4641.639320228358,4838.859450263428,5006.914329271601,5223.368734834866,5446.282036111536,5759.702425821904,6068.729913776631,6675.165581557831,7644.098973539602,8903.227887941403,11012.844801084464,13425.81346932152,15537.029861681647,16089.1410537342,16601.994525111746,17446.281252142362,18538.264689697266,19955.77770568709,21077.06346826476,22703.630070881136,23931.753574241546,25798.648275137748,28161.600058118584,29509.65988225089,30533.572042301537,31927.61489854823,34573.872481480896,40084.77261476548,44078.11641976456,45786.67263666275,47879.458634803945,47909.39868829224,47449.26650306489,47826.66362105255,49863.51128475697,51496.53991043769,54514.2512745826,53556.3760385687,57478.35361453157,57384.2197543553,56356.38631885222,58663.17064266035,60306.3106790649,60861.54610640203,62502.742411585125,66478.80786293636,68979.67115965301,69806.89697790223,58707.79937237306,63299.422662904784,66309.67308434243,65095.03966592748,71239.17216845004,74210.55100757582,69609.5309115121,73572.53693435047,75519.20196348336,77573.8637275165,78796.7310695091,70890.86727325611,78164.02014457154,81152.7237271158,82393.49870415975,78633.50854514567
A,Annual,CAF,Central African Republic,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,221329.858912348,227976.80130060305,215346.8524388968,209679.8614357901,209792.65409606416,207464.47806911505,204422.96001943608,209359.20638386,207570.69472844247,217261.38975342613,217455.0239451157,215399.84589880687,211223.8061809651,211129.96898483744,220226.77979216847,216858.77966183727,225266.39660116003,231439.61263079825,231793.1776204868,223669.58578162995,211320.7932145429,205717.6357991964,219029.86190737324,198849.2940999819,215058.33894596688,220726.64721722828,225731.8759210373,211777.51011087777,211842.82037535487,210599.25214711364,199766.3575808434,192542.76892714645,174540.20833449118,169634.6773853892,172478.49417149535,179921.33933403663,168304.9740029366,172420.9304301045,175693.13720384025,177107.0801324592,168014.37673344088,171661.4954967321,174025.1123480652,160739.74564510712,166729.3133557176,164478.25853791612,168831.21926526056,173238.8180435021,173066.1919410114,189170.03952487136,199518.3613602953,204607.38296713203,212811.3960815885,134444.56435319604,135113.43485936744,140786.55180458468,144835.55570264568,148870.8380975865,151815.55087803878,154431.18343002602,153281.46085208614,152200.1080377927,153312.63867133303,152756.29083006224,149921.0467676006
A,Annual,CAN,Canada,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,21269.72144962309,21508.228668381587,22680.05409906522,23440.758542501582,24533.945562742563,25615.891452383374,26842.72989824421,27172.22212424064,28076.42012148091,29100.65293893856,29534.279122115924,29828.715803710696,31111.896714007624,32801.80276551737,33433.20595533956,33458.00877360702,34965.32696557686,35780.11179623839,36749.19901150109,37742.78554293892,38070.38805022111,38887.90412859996,37211.33599782967,37789.3890635312,39642.41222916202,41142.8673255704,41600.1213473665,42727.14100386662,44037.05312684537,44264.97738131197,43691.10792774208,42249.170323089646,42123.81298908642,42770.72765876686,44206.03391032819,44924.50629576623,45208.21842649048,46677.022076009765,48093.31387354335,50156.43848092479,52244.926746080346,52649.5738431452,53643.57928912661,54123.69929127826,55279.68170508059,56516.60693640973,57422.5124636976,58033.57118875963,57979.4010328298,55648.578032950216,56734.53078821435,57946.42414864333,58328.19950339055,59059.39603988393,60151.05554073303,60083.46430189271,60024.40444207237,61110.52471502658,61893.30567950148,62159.234972052975,58390.88951857808,61523.72879778024,62955.02663426541,62087.55623637905,61196.426185349614
A,Annual,CHE,Switzerland,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,38024.71269117767,40302.63660062301,41175.95079118055,42271.65454181299,43763.61648620231,44171.5768125175,44788.28113207904,45588.59791061128,46633.38187831151,48708.92284516622,51442.32201999813,53258.592921523305,54545.649578115546,55795.818273515,56303.571684823786,52225.721890780216,51787.81449404872,53228.29394632277,53441.24364944861,54662.86019320456,56951.84184974289,57548.14375784733,56463.71971688429,56581.43246380578,58074.73223980943,59942.96442318169,60740.173465327534,61316.84269131775,62862.8531683114,65057.17105928287,66758.7193186409,65325.75017154467,64581.22013612661,63915.11494588345,64212.75902424935,64091.81376760535,64110.1059835828,65402.10619240825,67183.84582505685,67975.94719814177,70270.92222570206,70927.91998289316,70341.85634022183,69799.2863061335,71193.96816482568,72684.47563336052,75172.13861052222,77421.15517479069,78590.17649154809,75831.22216897554,77479.51841995862,78012.06612710837,78098.34483805583,78589.08408664928,79460.39633644084,79853.03371150087,80619.72799855923,80959.40008329548,82664.02026513187,83013.76316575086,80644.41900694904,84478.77499871906,86330.89550885213,85835.24902360945,85547.77541807697
A,Annual,CHI,Channel Islands,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58114.75896921485,55626.764425895686,55870.4244048439,52308.32135948298,52238.50609171884,53194.34448090656,53155.67988547237,53659.63644795372,54484.036538683904,54885.05053077012,55516.35665513557,50395.85526513671,55235.46098440096,58021.17932003708,60005.85481629903,
A,Annual,CHL,Chile,WB_WDI_NY_GDP_PCAP_KN,GDP per capita (constant LCU),XDC_K,"Domestic currency, constant prices",_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,2347788.073660176,2426354.455212845,2470607.3611304103,2558976.3746040664,2570842.376255798,2539154.044167052,2778201.011176226,2826411.494077617,2876414.366516636,2943223.652014342,2942915.057539726,3171636.7082268293,3097982.9886737745,2894775.762539193,2884789.107273076,2491411.9102497017,2541520.619396709,2781945.602954936,2960280.265741999,3162706.98381315,3371001.4277780955,3545068.966577013,3091909.5553002423,2896319.0096879564,2966899.7016263874,3025811.844770063,3140315.778320402,3299198.4473117674,3484699.2047016625,3782921.239565849,3854260.177969277,4084711.799824791,4481682.083624153,4707498.9249962205,4872555.984309025,5246165.509192606,5540602.94143238,5871097.894308456,6037570.700013928,5945778.008041223,6167176.111698967,6288592.503581231,6418761.265745676,6651955.844726957,7024659.599487796,7361269.232575059,7730769.713944259,8051122.152422136,8273136.434339165,8098522.754122331,8486736.57620212,8926437.82119981,9385398.14788061,9603880.133183649,9679078.714999473,9786875.046284484,9838729.19057584,9815597.337903367,10026621.093810992,9930155.371724928,9236918.254471306,10236773.137627058,10405554.81456179,10403513.949590605,10621379.606669867
